sales_id,date,quantity_p1,quantity_p2,quantity_p3,quantity_p4,revenue_p1,revenue_p2,revenue_p3,revenue_p4
2228,"2016-07-29 00:00:00",7805,2159,1763,819,24741.850,13688.060,9555.460,5839.470
2229,"2016-07-30 00:00:00",724,1925,4924,1027,2295.080,12204.500,26688.080,7322.510
223,"2011-01-23 00:00:00",6487,426,3380,1576,20563.790,2700.840,18319.600,11236.880
2230,"2016-07-31 00:00:00",637,1618,844,1744,2019.290,10258.120,4574.480,12434.720
2231,"2016-08-01 00:00:00",5722,947,3302,921,18138.740,6003.980,17896.840,6566.730
2233,"2016-08-03 00:00:00",2512,3598,5929,1253,7963.040,22811.320,32135.180,8933.890
2234,"2016-08-04 00:00:00",3623,2656,3577,635,11484.910,16839.040,19387.340,4527.550
2235,"2016-08-05 00:00:00",859,1535,4756,1779,2723.030,9731.900,25777.520,12684.270
2236,"2016-08-06 00:00:00",3945,583,423,906,12505.650,3696.220,2292.660,6459.780
2237,"2016-08-07 00:00:00",2584,2634,4517,438,8191.280,16699.560,24482.140,3122.940
2238,"2016-08-08 00:00:00",3602,2997,4601,1973,11418.340,19000.980,24937.420,14067.490
2239,"2016-08-09 00:00:00",5317,1905,5186,780,16854.890,12077.700,28108.120,5561.400
224,"2011-01-24 00:00:00",2604,821,586,1567,8254.680,5205.140,3176.120,11172.710
2241,"2016-08-11 00:00:00",3814,3448,1212,1567,12090.380,21860.320,6569.040,11172.710
2242,"2016-08-12 00:00:00",7747,457,2411,1532,24557.990,2897.380,13067.620,10923.160
2243,"2016-08-13 00:00:00",6579,2293,4075,1418,20855.430,14537.620,22086.500,10110.340
2244,"2016-08-14 00:00:00",7488,3872,1353,1947,23736.960,24548.480,7333.260,13882.110
2245,"2016-08-15 00:00:00",2648,312,1238,1652,8394.160,1978.080,6709.960,11778.760
2246,"2016-08-16 00:00:00",5990,3869,1596,834,18988.300,24529.460,8650.320,5946.420
2247,"2016-08-17 00:00:00",4463,2105,799,1601,14147.710,13345.700,4330.580,11415.130
2249,"2016-08-19 00:00:00",593,930,3805,1249,1879.810,5896.200,20623.100,8905.370
225,"2011-01-25 00:00:00",7652,339,1610,377,24256.840,2149.260,8726.200,2688.010
2250,"2016-08-20 00:00:00",7979,2943,1147,1715,25293.430,18658.620,6216.740,12227.950
2251,"2016-08-21 00:00:00",6127,597,4928,956,19422.590,3784.980,26709.760,6816.280
2252,"2016-08-22 00:00:00",6493,3392,836,401,20582.810,21505.280,4531.120,2859.130
2253,"2016-08-23 00:00:00",1516,956,5083,1978,4805.720,6061.040,27549.860,14103.140
2254,"2016-08-24 00:00:00",2471,2880,2119,1201,7833.070,18259.200,11484.980,8563.130
2255,"2016-08-25 00:00:00",3991,1651,958,1520,12651.470,10467.340,5192.360,10837.600
2256,"2016-08-26 00:00:00",668,3679,3033,1252,2117.560,23324.860,16438.860,8926.760
2257,"2016-08-27 00:00:00",3527,3356,5348,1534,11180.590,21277.040,28986.160,10937.420
2258,"2016-08-28 00:00:00",537,3802,4315,794,1702.290,24104.680,23387.300,5661.220
2259,"2016-08-29 00:00:00",5032,1519,5801,1613,15951.440,9630.460,31441.420,11500.690
226,"2011-01-26 00:00:00",295,762,2728,477,935.150,4831.080,14785.760,3401.010
2260,"2016-08-31 00:00:00",7653,1378,5327,358,24260.010,8736.520,28872.340,2552.540
2261,"2016-09-01 00:00:00",4061,1634,4173,1631,12873.370,10359.560,22617.660,11629.030
2262,"2016-09-02 00:00:00",3611,3389,5605,1475,11446.870,21486.260,30379.100,10516.750
2263,"2016-09-03 00:00:00",3818,1955,2216,560,12103.060,12394.700,12010.720,3992.800
2264,"2016-09-04 00:00:00",4308,584,4284,479,13656.360,3702.560,23219.280,3415.270
2265,"2016-09-05 00:00:00",7726,3971,502,1291,24491.420,25176.140,2720.840,9204.830
2266,"2016-09-06 00:00:00",1164,2501,4091,1593,3689.880,15856.340,22173.220,11358.090
2267,"2016-09-07 00:00:00",951,3717,5879,1701,3014.670,23565.780,31864.180,12128.130
2268,"2016-09-08 00:00:00",6552,1667,808,1166,20769.840,10568.780,4379.360,8313.580
2269,"2016-09-09 00:00:00",732,354,5845,1480,2320.440,2244.360,31679.900,10552.400
227,"2011-01-27 00:00:00",1486,2309,3206,975,4710.620,14639.060,17376.520,6951.750
2270,"2016-09-10 00:00:00",3246,1705,2443,1380,10289.820,10809.700,13241.060,9839.400
2271,"2016-09-11 00:00:00",5250,716,4234,803,16642.500,4539.440,22948.280,5725.390
2272,"2016-09-12 00:00:00",5496,3572,428,1681,17422.320,22646.480,2319.760,11985.530
2273,"2016-09-13 00:00:00",5260,1059,2117,1916,16674.200,6714.060,11474.140,13661.080
2274,"2016-09-14 00:00:00",2398,3891,4634,1125,7601.660,24668.940,25116.280,8021.250
2276,"2016-09-16 00:00:00",6814,1342,464,253,21600.380,8508.280,2514.880,1803.890
2277,"2016-09-17 00:00:00",3152,2394,3952,660,9991.840,15177.960,21419.840,4705.800
2279,"2016-09-19 00:00:00",5110,3307,1708,1471,16198.700,20966.380,9257.360,10488.230
228,"2011-01-28 00:00:00",2002,1770,709,1363,6346.340,11221.800,3842.780,9718.190
2281,"2016-09-21 00:00:00",4385,1687,2148,486,13900.450,10695.580,11642.160,3465.180
2282,"2016-09-22 00:00:00",1661,2689,558,568,5265.370,17048.260,3024.360,4049.840
2283,"2016-09-23 00:00:00",1161,1633,4562,1634,3680.370,10353.220,24726.040,11650.420
2284,"2016-09-24 00:00:00",3903,2929,1546,1989,12372.510,18569.860,8379.320,14181.570
2285,"2016-09-25 00:00:00",3248,1594,2211,1153,10296.160,10105.960,11983.620,8220.890
2286,"2016-09-26 00:00:00",1713,435,751,741,5430.210,2757.900,4070.420,5283.330
2287,"2016-09-27 00:00:00",828,1411,595,355,2624.760,8945.740,3224.900,2531.150
2288,"2016-09-28 00:00:00",775,3572,581,1910,2456.750,22646.480,3149.020,13618.300
2289,"2016-09-29 00:00:00",3794,3166,657,395,12026.980,20072.440,3560.940,2816.350
229,"2011-01-29 00:00:00",6688,1529,2796,1808,21200.960,9693.860,15154.320,12891.040
2290,"2016-09-30 00:00:00",1496,2960,5491,1346,4742.320,18766.400,29761.220,9596.980
2293,"2016-10-02 00:00:00",4720,3583,2766,1275,14962.400,22716.220,14991.720,9090.750
2294,"2016-10-03 00:00:00",6389,2834,1792,604,20253.130,17967.560,9712.640,4306.520
2295,"2016-10-04 00:00:00",4710,2984,856,1829,14930.700,18918.560,4639.520,13040.770
2296,"2016-10-05 00:00:00",4718,3983,5502,739,14956.060,25252.220,29820.840,5269.070
2297,"2016-10-06 00:00:00",7890,851,5129,1237,25011.300,5395.340,27799.180,8819.810
2298,"2016-10-07 00:00:00",6223,1237,5016,1234,19726.910,7842.580,27186.720,8798.420
2299,"2016-10-08 00:00:00",1171,3333,4976,1801,3712.070,21131.220,26969.920,12841.130
23,"2010-07-06 00:00:00",4753,3125,2787,583,15067.010,19812.500,15105.540,4156.790
230,"2011-01-30 00:00:00",5943,2206,5708,1427,18839.310,13986.040,30937.360,10174.510
2300,"2016-10-09 00:00:00",4365,2354,4786,611,13837.050,14924.360,25940.120,4356.430
2301,"2016-10-10 00:00:00",4517,698,3215,490,14318.890,4425.320,17425.300,3493.700
2302,"2016-10-11 00:00:00",3968,2288,2973,1835,12578.560,14505.920,16113.660,13083.550
2303,"2016-10-12 00:00:00",7081,3222,983,1770,22446.770,20427.480,5327.860,12620.100
2305,"2016-10-14 00:00:00",6565,642,4151,936,20811.050,4070.280,22498.420,6673.680
2306,"2016-10-15 00:00:00",2348,1974,3405,274,7443.160,12515.160,18455.100,1953.620
2307,"2016-10-16 00:00:00",3151,667,2420,1511,9988.670,4228.780,13116.400,10773.430
2308,"2016-10-17 00:00:00",1015,1995,1272,387,3217.550,12648.300,6894.240,2759.310
2309,"2016-10-18 00:00:00",670,1641,5074,1942,2123.900,10403.940,27501.080,13846.460
231,"2011-01-31 00:00:00",939,3325,1863,1612,2976.630,21080.500,10097.460,11493.560
2310,"2016-10-19 00:00:00",3222,559,4903,542,10213.740,3544.060,26574.260,3864.460
2312,"2016-10-21 00:00:00",3028,2830,2013,260,9598.760,17942.200,10910.460,1853.800
2313,"2016-10-22 00:00:00",3961,2621,1555,1903,12556.370,16617.140,8428.100,13568.390
2315,"2016-10-24 00:00:00",6009,3261,515,1292,19048.530,20674.740,2791.300,9211.960
2316,"2016-10-25 00:00:00",1163,2127,1522,988,3686.710,13485.180,8249.240,7044.440
2317,"2016-10-26 00:00:00",2308,3832,3304,760,7316.360,24294.880,17907.680,5418.800
2318,"2016-10-27 00:00:00",6864,3146,4267,1942,21758.880,19945.640,23127.140,13846.460
2319,"2016-10-28 00:00:00",6617,2280,2261,1549,20975.890,14455.200,12254.620,11044.370
232,"2011-02-01 00:00:00",7590,1909,3479,960,24060.300,12103.060,18856.180,6844.800
2320,"2016-10-29 00:00:00",4018,2068,4079,790,12737.060,13111.120,22108.180,5632.700
2321,"2016-10-30 00:00:00",902,2024,953,1678,2859.340,12832.160,5165.260,11964.140
2322,"2016-11-01 00:00:00",3125,2582,406,648,9906.250,16369.880,2200.520,4620.240
2323,"2016-11-02 00:00:00",2390,2817,1793,707,7576.300,17859.780,9718.060,5040.910
2324,"2016-11-03 00:00:00",2348,618,1912,1004,7443.160,3918.120,10363.040,7158.520
2325,"2016-11-04 00:00:00",3857,353,5416,1524,12226.690,2238.020,29354.720,10866.120
2326,"2016-11-05 00:00:00",6250,923,5975,1593,19812.500,5851.820,32384.500,11358.090
2327,"2016-11-06 00:00:00",2844,3721,2371,1573,9015.480,23591.140,12850.820,11215.490
2328,"2016-11-07 00:00:00",1898,2737,2257,1894,6016.660,17352.580,12232.940,13504.220
2329,"2016-11-08 00:00:00",1374,3429,988,1873,4355.580,21739.860,5354.960,13354.490
233,"2011-02-02 00:00:00",1914,3478,3420,1373,6067.380,22050.520,18536.400,9789.490
2330,"2016-11-09 00:00:00",2369,2378,2358,1388,7509.730,15076.520,12780.360,9896.440
2331,"2016-11-10 00:00:00",3146,3986,4910,1163,9972.820,25271.240,26612.200,8292.190
2333,"2016-11-12 00:00:00",3241,2679,4723,687,10273.970,16984.860,25598.660,4898.310
2334,"2016-11-13 00:00:00",809,2846,3093,489,2564.530,18043.640,16764.060,3486.570
2335,"2016-11-14 00:00:00",3162,599,512,253,10023.540,3797.660,2775.040,1803.890
2336,"2016-11-15 00:00:00",5461,790,4408,1946,17311.370,5008.600,23891.360,13874.980
2337,"2016-11-16 00:00:00",5909,413,2747,1204,18731.530,2618.420,14888.740,8584.520
2338,"2016-11-17 00:00:00",4379,3508,4517,1234,13881.430,22240.720,24482.140,8798.420
2339,"2016-11-18 00:00:00",2296,1508,963,1748,7278.320,9560.720,5219.460,12463.240
2340,"2016-11-19 00:00:00",5871,754,4962,275,18611.070,4780.360,26894.040,1960.750
2342,"2016-11-21 00:00:00",4476,1091,4240,1776,14188.920,6916.940,22980.800,12662.880
2343,"2016-11-22 00:00:00",4201,3747,1135,1411,13317.170,23755.980,6151.700,10060.430
2344,"2016-11-23 00:00:00",4949,2156,1368,371,15688.330,13669.040,7414.560,2645.230
2345,"2016-11-24 00:00:00",6578,445,2669,1127,20852.260,2821.300,14465.980,8035.510
2346,"2016-11-25 00:00:00",4085,3269,334,960,12949.450,20725.460,1810.280,6844.800
2347,"2016-11-26 00:00:00",4844,309,1662,1303,15355.480,1959.060,9008.040,9290.390
2348,"2016-11-27 00:00:00",4814,3074,4025,1637,15260.380,19489.160,21815.500,11671.810
2349,"2016-11-28 00:00:00",2077,1601,4732,778,6584.090,10150.340,25647.440,5547.140
235,"2011-02-04 00:00:00",1887,3763,4099,858,5981.790,23857.420,22216.580,6117.540
2350,"2016-11-29 00:00:00",646,629,5853,740,2047.820,3987.860,31723.260,5276.200
2351,"2016-11-30 00:00:00",4850,3816,5506,1172,15374.500,24193.440,29842.520,8356.360
2353,"2016-12-01 00:00:00",815,1082,5228,544,2583.550,6859.880,28335.760,3878.720
2355,"2016-12-03 00:00:00",3415,3470,2646,1694,10825.550,21999.800,14341.320,12078.220
2356,"2016-12-04 00:00:00",1826,3466,2009,592,5788.420,21974.440,10888.780,4220.960
2357,"2016-12-05 00:00:00",633,1694,4638,1560,2006.610,10739.960,25137.960,11122.800
2358,"2016-12-06 00:00:00",307,1964,1083,458,973.190,12451.760,5869.860,3265.540
2359,"2016-12-07 00:00:00",5787,2692,1692,1872,18344.790,17067.280,9170.640,13347.360
236,"2011-02-05 00:00:00",4925,3326,3186,1174,15612.250,21086.840,17268.120,8370.620
2360,"2016-12-08 00:00:00",6802,3001,1408,1698,21562.340,19026.340,7631.360,12106.740
2361,"2016-12-09 00:00:00",4899,1642,4317,1116,15529.830,10410.280,23398.140,7957.080
2362,"2016-12-10 00:00:00",6474,1423,798,1990,20522.580,9021.820,4325.160,14188.700
2363,"2016-12-11 00:00:00",6497,3067,1367,1097,20595.490,19444.780,7409.140,7821.610
2364,"2016-12-12 00:00:00",4514,501,1422,440,14309.380,3176.340,7707.240,3137.200
2365,"2016-12-13 00:00:00",2838,633,4171,1626,8996.460,4013.220,22606.820,11593.380
2366,"2016-12-14 00:00:00",1518,1492,903,1424,4812.060,9459.280,4894.260,10153.120
2367,"2016-12-15 00:00:00",6276,3297,2452,1609,19894.920,20902.980,13289.840,11472.170
2368,"2016-12-16 00:00:00",4653,2114,3869,870,14750.010,13402.760,20969.980,6203.100
2369,"2016-12-17 00:00:00",4094,769,2336,802,12977.980,4875.460,12661.120,5718.260
237,"2011-02-06 00:00:00",1814,3589,1183,1581,5750.380,22754.260,6411.860,11272.530
2370,"2016-12-18 00:00:00",2593,2698,3642,1667,8219.810,17105.320,19739.640,11885.710
2371,"2016-12-19 00:00:00",833,3132,1384,1134,2640.610,19856.880,7501.280,8085.420
2372,"2016-12-20 00:00:00",6775,2931,4695,1640,21476.750,18582.540,25446.900,11693.200
2373,"2016-12-21 00:00:00",5480,876,2038,731,17371.600,5553.840,11045.960,5212.030
2374,"2016-12-22 00:00:00",6744,3069,560,1283,21378.480,19457.460,3035.200,9147.790
2376,"2016-12-24 00:00:00",3403,2168,3464,329,10787.510,13745.120,18774.880,2345.770
2377,"2016-12-25 00:00:00",7277,3223,1090,1170,23068.090,20433.820,5907.800,8342.100
2378,"2016-12-26 00:00:00",5882,3977,3649,311,18645.940,25214.180,19777.580,2217.430
2379,"2016-12-27 00:00:00",7509,1680,487,1017,23803.530,10651.200,2639.540,7251.210
238,"2011-02-07 00:00:00",513,2802,5147,890,1626.210,17764.680,27896.740,6345.700
2380,"2016-12-28 00:00:00",4696,1315,5914,1798,14886.320,8337.100,32053.880,12819.740
2381,"2016-12-29 00:00:00",3335,629,4381,1772,10571.950,3987.860,23745.020,12634.360
2382,"2016-12-30 00:00:00",5391,1786,5678,1238,17089.470,11323.240,30774.760,8826.940
2383,"2017-01-01 00:00:00",3016,1114,1911,538,9560.720,7062.760,10357.620,3835.940
2384,"2017-01-02 00:00:00",2554,1816,5295,827,8096.180,11513.440,28698.900,5896.510
2385,"2017-01-03 00:00:00",4537,2589,3430,659,14382.290,16414.260,18590.600,4698.670
2386,"2017-01-04 00:00:00",6337,958,3245,1306,20088.290,6073.720,17587.900,9311.780
2387,"2017-01-05 00:00:00",5060,3394,3810,1485,16040.200,21517.960,20650.200,10588.050
2388,"2017-01-06 00:00:00",7837,2404,2399,975,24843.290,15241.360,13002.580,6951.750
2389,"2017-01-07 00:00:00",3544,1507,3841,624,11234.480,9554.380,20818.220,4449.120
239,"2011-02-08 00:00:00",2717,496,1777,1875,8612.890,3144.640,9631.340,13368.750
2390,"2017-01-08 00:00:00",1570,2166,4280,802,4976.900,13732.440,23197.600,5718.260
2391,"2017-01-09 00:00:00",4928,2285,1793,1705,15621.760,14486.900,9718.060,12156.650
2392,"2017-01-10 00:00:00",5264,3565,4623,873,16686.880,22602.100,25056.660,6224.490
2393,"2017-01-11 00:00:00",6138,1653,1271,682,19457.460,10480.020,6888.820,4862.660
2394,"2017-01-12 00:00:00",7919,1880,5802,1065,25103.230,11919.200,31446.840,7593.450
2395,"2017-01-13 00:00:00",1142,3259,5839,968,3620.140,20662.060,31647.380,6901.840
2396,"2017-01-14 00:00:00",1684,2419,5674,1380,5338.280,15336.460,30753.080,9839.400
2397,"2017-01-15 00:00:00",2182,3414,3874,1549,6916.940,21644.760,20997.080,11044.370
2398,"2017-01-16 00:00:00",5975,3366,4019,1663,18940.750,21340.440,21782.980,11857.190
24,"2010-07-07 00:00:00",3369,752,5913,358,10679.730,4767.680,32048.460,2552.540
240,"2011-02-09 00:00:00",3652,2629,1739,1835,11576.840,16667.860,9425.380,13083.550
2400,"2017-01-18 00:00:00",324,1948,4185,860,1027.080,12350.320,22682.700,6131.800
2401,"2017-01-19 00:00:00",752,3412,3927,1503,2383.840,21632.080,21284.340,10716.390
2402,"2017-01-20 00:00:00",5686,1429,3598,265,18024.620,9059.860,19501.160,1889.450
2403,"2017-01-21 00:00:00",4092,2134,3709,1692,12971.640,13529.560,20102.780,12063.960
2404,"2017-01-22 00:00:00",4988,1376,2346,1159,15811.960,8723.840,12715.320,8263.670
2405,"2017-01-23 00:00:00",5805,3890,4541,646,18401.850,24662.600,24612.220,4605.980
2406,"2017-01-24 00:00:00",1177,3269,1386,491,3731.090,20725.460,7512.120,3500.830
2407,"2017-01-25 00:00:00",7191,1232,4155,327,22795.470,7810.880,22520.100,2331.510
2408,"2017-01-26 00:00:00",2623,3341,1132,686,8314.910,21181.940,6135.440,4891.180
2409,"2017-01-27 00:00:00",3623,2887,2568,980,11484.910,18303.580,13918.560,6987.400
241,"2011-02-10 00:00:00",3072,762,2218,449,9738.240,4831.080,12021.560,3201.370
2410,"2017-01-28 00:00:00",5876,1638,5728,1347,18626.920,10384.920,31045.760,9604.110
2411,"2017-01-29 00:00:00",797,687,1284,1782,2526.490,4355.580,6959.280,12705.660
2412,"2017-01-30 00:00:00",4860,709,2814,1613,15406.200,4495.060,15251.880,11500.690
2414,"2017-02-01 00:00:00",720,2116,2558,777,2282.400,13415.440,13864.360,5540.010
2415,"2017-02-02 00:00:00",584,939,3151,1239,1851.280,5953.260,17078.420,8834.070
2416,"2017-02-03 00:00:00",5783,1778,3740,959,18332.110,11272.520,20270.800,6837.670
2417,"2017-02-04 00:00:00",5448,2687,514,499,17270.160,17035.580,2785.880,3557.870
2418,"2017-02-05 00:00:00",7369,2993,5869,1370,23359.730,18975.620,31809.980,9768.100
242,"2011-02-11 00:00:00",1912,2167,5992,891,6061.040,13738.780,32476.640,6352.830
2420,"2017-02-07 00:00:00",2496,2422,4276,1255,7912.320,15355.480,23175.920,8948.150
2421,"2017-02-08 00:00:00",7753,2180,2143,1177,24577.010,13821.200,11615.060,8392.010
2422,"2017-02-09 00:00:00",752,454,5027,1133,2383.840,2878.360,27246.340,8078.290
2423,"2017-02-10 00:00:00",6033,3637,2166,997,19124.610,23058.580,11739.720,7108.610
2424,"2017-02-11 00:00:00",7263,1817,591,1331,23023.710,11519.780,3203.220,9490.030
2425,"2017-02-12 00:00:00",2584,738,2053,1641,8191.280,4678.920,11127.260,11700.330
2426,"2017-02-13 00:00:00",1245,1913,2437,1247,3946.650,12128.420,13208.540,8891.110
2427,"2017-02-14 00:00:00",1546,3181,3709,1572,4900.820,20167.540,20102.780,11208.360
2428,"2017-02-15 00:00:00",2451,1931,4116,465,7769.670,12242.540,22308.720,3315.450
2429,"2017-02-16 00:00:00",1039,2016,3996,1259,3293.630,12781.440,21658.320,8976.670
243,"2011-02-12 00:00:00",1003,578,1188,1549,3179.510,3664.520,6438.960,11044.370
2430,"2017-02-17 00:00:00",3011,2599,791,613,9544.870,16477.660,4287.220,4370.690
2431,"2017-02-18 00:00:00",7071,1313,1733,381,22415.070,8324.420,9392.860,2716.530
2432,"2017-02-19 00:00:00",4540,3846,3302,268,14391.800,24383.640,17896.840,1910.840
2433,"2017-02-20 00:00:00",2904,2194,2590,428,9205.680,13909.960,14037.800,3051.640
2434,"2017-02-21 00:00:00",7912,2639,4286,1511,25081.040,16731.260,23230.120,10773.430
2435,"2017-02-22 00:00:00",4749,1530,3310,580,15054.330,9700.200,17940.200,4135.400
2436,"2017-02-23 00:00:00",3736,860,4351,1578,11843.120,5452.400,23582.420,11251.140
2437,"2017-02-24 00:00:00",2607,2692,5015,890,8264.190,17067.280,27181.300,6345.700
2438,"2017-02-25 00:00:00",3715,1796,1088,1718,11776.550,11386.640,5896.960,12249.340
2439,"2017-02-26 00:00:00",4270,586,1674,466,13535.900,3715.240,9073.080,3322.580
244,"2011-02-13 00:00:00",7652,1813,4636,990,24256.840,11494.420,25127.120,7058.700
2440,"2017-02-27 00:00:00",2442,3192,3783,1585,7741.140,20237.280,20503.860,11301.050
2441,"2017-02-28 00:00:00",924,999,3796,868,2929.080,6333.660,20574.320,6188.840
2442,"2017-03-01 00:00:00",5063,1001,5501,1750,16049.710,6346.340,29815.420,12477.500
2443,"2017-03-02 00:00:00",5720,1515,5023,1703,18132.400,9605.100,27224.660,12142.390
2444,"2017-03-03 00:00:00",1649,1497,2528,1173,5227.330,9490.980,13701.760,8363.490
2445,"2017-03-04 00:00:00",3498,1449,3860,1750,11088.660,9186.660,20921.200,12477.500
2446,"2017-03-05 00:00:00",2326,3052,317,469,7373.420,19349.680,1718.140,3343.970
2447,"2017-03-06 00:00:00",6177,3058,560,1584,19581.090,19387.720,3035.200,11293.920
2448,"2017-03-07 00:00:00",720,2136,463,427,2282.400,13542.240,2509.460,3044.510
2449,"2017-03-08 00:00:00",6046,3616,4290,1597,19165.820,22925.440,23251.800,11386.610
245,"2011-02-14 00:00:00",1845,799,4669,1012,5848.650,5065.660,25305.980,7215.560
2450,"2017-03-09 00:00:00",989,2702,1913,667,3135.130,17130.680,10368.460,4755.710
2451,"2017-03-10 00:00:00",2372,2851,1921,1630,7519.240,18075.340,10411.820,11621.900
2452,"2017-03-11 00:00:00",1004,2614,4722,1412,3182.680,16572.760,25593.240,10067.560
2453,"2017-03-12 00:00:00",3699,2763,5481,412,11725.830,17517.420,29707.020,2937.560
2454,"2017-03-13 00:00:00",7174,1581,541,811,22741.580,10023.540,2932.220,5782.430
2455,"2017-03-14 00:00:00",2903,2125,3566,311,9202.510,13472.500,19327.720,2217.430
2456,"2017-03-15 00:00:00",2695,1501,2240,1772,8543.150,9516.340,12140.800,12634.360
2457,"2017-03-16 00:00:00",5412,2890,2673,697,17156.040,18322.600,14487.660,4969.610
2458,"2017-03-17 00:00:00",2022,1748,782,1502,6409.740,11082.320,4238.440,10709.260
2459,"2017-03-18 00:00:00",7456,1322,3010,775,23635.520,8381.480,16314.200,5525.750
246,"2011-02-15 00:00:00",1601,2924,4384,1480,5075.170,18538.160,23761.280,10552.400
2460,"2017-03-19 00:00:00",616,1454,4560,1533,1952.720,9218.360,24715.200,10930.290
2461,"2017-03-20 00:00:00",6173,1714,4401,307,19568.410,10866.760,23853.420,2188.910
2462,"2017-03-21 00:00:00",1034,2116,3208,1119,3277.780,13415.440,17387.360,7978.470
2463,"2017-03-22 00:00:00",5464,1812,2403,288,17320.880,11488.080,13024.260,2053.440
2464,"2017-03-23 00:00:00",2404,1784,2391,1234,7620.680,11310.560,12959.220,8798.420
2465,"2017-03-24 00:00:00",2358,479,1378,991,7474.860,3036.860,7468.760,7065.830
